MS SubClass,Lot Area,Overall Qual,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Area,Bsmt Full Bath,Full Bath,SalePrice,years_to_sell,Roof Style_Hip,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Exter Qual Ord,Bsmt Qual Ord,Heating QC Ord,Kitchen Qual Ord,Fireplace Qu Ord
120,4224,5,0.0,1142.0,1142,6,528.0,1.0,1,134000,31,0,0,0,0,3,4.0,3,3,1.0
20,12615,6,0.0,1202.0,2158,7,576.0,1.0,2,243000,57,0,0,0,0,3,3.0,3,4,4.0
20,14536,8,236.0,1616.0,1629,9,808.0,1.0,2,270000,5,1,0,0,0,4,4.0,5,4,4.0
20,9187,6,0.0,1084.0,1080,5,484.0,0.0,1,134000,24,0,0,0,0,3,3.0,3,3,0.0
60,9900,7,256.0,1347.0,2646,9,656.0,1.0,2,260000,16,0,1,0,0,4,4.0,5,4,3.0
60,8333,7,0.0,738.0,1491,7,484.0,0.0,2,168675,1,0,0,0,0,4,4.0,4,4,4.0
80,10147,6,32.0,392.0,1694,7,398.0,0.0,2,160000,13,0,0,0,0,3,4.0,4,3,3.0
50,5914,5,0.0,684.0,1080,5,0.0,0.0,1,95000,118,0,0,0,0,3,2.0,4,4,0.0
60,11646,6,0.0,704.0,1422,7,440.0,0.0,2,173000,4,0,0,0,0,4,4.0,5,4,4.0
20,7200,7,0.0,1293.0,1301,5,572.0,1.0,2,187750,0,0,0,0,0,4,4.0,5,4,4.0
60,20544,7,123.0,791.0,2093,7,542.0,0.0,2,215000,22,0,0,0,0,3,4.0,4,3,3.0
20,9981,5,340.0,1073.0,1073,6,270.0,0.0,1,120000,41,0,0,0,0,3,3.0,4,3,0.0
20,8251,7,143.0,1494.0,1506,7,672.0,1.0,2,249000,2,0,0,0,0,4,4.0,5,4,4.0
20,10140,7,264.0,1334.0,1334,7,477.0,1.0,2,164500,39,1,0,0,0,3,3.0,4,3,0.0
120,8239,7,0.0,0.0,1295,5,312.0,0.0,2,230000,20,0,0,0,0,4,0.0,4,4,0.0
70,5700,7,0.0,672.0,1344,6,456.0,1.0,1,140000,78,0,0,0,0,3,3.0,4,4,4.0
20,7200,5,0.0,732.0,732,4,240.0,1.0,1,118900,57,0,0,0,0,3,3.0,3,3,0.0
20,9178,8,0.0,1468.0,1468,6,904.0,0.0,2,239900,1,0,0,0,0,4,4.0,5,4,4.0
120,4043,6,0.0,1069.0,1069,4,440.0,0.0,2,146300,31,0,0,0,0,3,4.0,4,3,1.0
120,4224,5,0.0,1040.0,1040,6,499.0,0.0,1,124000,33,0,0,0,0,3,4.0,4,3,0.0
190,11235,5,0.0,925.0,999,6,308.0,1.0,1,130000,44,0,0,0,0,3,4.0,3,3,0.0
20,8450,7,108.0,1349.0,1349,6,539.0,0.0,2,179000,7,0,0,0,0,3,4.0,5,3,0.0
20,11851,7,0.0,1424.0,1442,5,500.0,0.0,2,180500,19,0,0,0,0,3,4.0,5,3,0.0
30,4608,4,0.0,747.0,747,4,220.0,0.0,1,80000,65,0,0,0,0,3,3.0,3,3,0.0
20,9262,8,194.0,1573.0,1578,7,840.0,0.0,2,287090,1,0,0,0,0,4,4.0,5,5,4.0
20,12702,5,0.0,0.0,882,4,308.0,0.0,1,97000,52,0,0,0,0,3,0.0,4,3,0.0
120,2938,7,40.0,1368.0,1511,5,398.0,1.0,2,246990,4,0,0,0,0,4,4.0,5,4,3.0
20,18160,6,138.0,1302.0,1128,6,480.0,1.0,1,154204,43,0,0,0,0,3,3.0,2,3,3.0
20,11355,7,125.0,1312.0,1312,6,495.0,0.0,1,186000,50,0,0,0,0,3,3.0,5,3,4.0
160,1680,5,356.0,630.0,1302,6,264.0,0.0,2,111750,36,0,0,0,0,3,3.0,3,3,0.0
20,14300,9,1095.0,2846.0,2696,10,958.0,1.0,2,500000,7,1,0,1,0,5,5.0,5,5,4.0
60,10616,7,0.0,628.0,1356,6,484.0,0.0,2,177439,1,0,0,0,0,4,4.0,5,4,4.0
60,11308,9,154.0,1104.0,2184,10,836.0,1.0,2,335000,1,0,0,1,0,5,5.0,5,5,4.0
60,10480,7,660.0,803.0,1964,8,483.0,0.0,2,205000,32,1,0,0,0,3,3.0,3,3,4.0
120,5118,8,0.0,1312.0,1321,4,484.0,1.0,1,212000,17,0,0,0,1,4,4.0,4,4,3.0
120,3811,8,186.0,1594.0,1646,5,525.0,1.0,2,246000,6,1,0,0,0,4,5.0,5,4,4.0
20,10825,7,174.0,1260.0,1260,6,598.0,1.0,2,181900,25,0,0,0,0,4,4.0,3,3,0.0
50,5500,5,0.0,926.0,1316,6,484.0,1.0,1,130000,81,0,0,0,0,3,3.0,3,3,0.0
70,9600,5,0.0,264.0,1432,7,360.0,0.0,2,132000,97,0,0,0,0,3,2.0,5,3,0.0
60,9317,7,0.0,779.0,1958,7,499.0,1.0,2,220000,13,0,0,0,0,4,4.0,5,4,3.0
20,11838,8,0.0,1753.0,1788,7,522.0,0.0,2,236500,8,1,0,0,0,4,4.0,5,5,3.0
60,8004,8,110.0,832.0,1935,8,552.0,1.0,2,263435,0,0,0,0,0,4,4.0,5,3,0.0
50,6876,6,0.0,1272.0,1969,9,400.0,0.0,2,141000,70,0,0,0,0,3,3.0,3,3,4.0
60,8396,7,196.0,847.0,1986,9,434.0,0.0,2,213000,5,0,0,0,0,4,4.0,5,4,4.0
20,9803,7,0.0,1214.0,1214,6,520.0,0.0,2,179781,1,0,0,0,0,4,4.0,5,4,0.0
120,6240,8,176.0,1342.0,1342,6,550.0,1.0,2,234250,2,1,0,1,0,4,4.0,5,4,4.0
20,15498,8,0.0,1565.0,2898,10,665.0,1.0,2,287000,32,1,0,0,0,4,4.0,3,4,4.0
60,12891,8,0.0,870.0,2004,8,644.0,1.0,2,257500,7,0,0,0,0,4,5.0,5,4,4.0
30,6180,6,0.0,960.0,986,5,180.0,0.0,1,102000,81,0,0,0,0,3,3.0,3,3,4.0
45,7449,7,0.0,637.0,1108,6,280.0,0.0,1,139400,77,0,0,0,0,3,3.0,5,4,4.0
50,10410,3,0.0,672.0,1214,6,936.0,0.0,1,105000,91,0,0,0,0,3,3.0,3,3,0.0
20,15865,8,0.0,2217.0,2217,8,621.0,1.0,2,268000,37,0,0,0,0,4,3.0,5,4,3.0
80,19690,6,0.0,697.0,2201,8,432.0,0.0,2,274970,40,0,0,0,0,4,4.0,3,4,4.0
120,3182,7,16.0,1220.0,1220,5,397.0,0.0,2,180000,4,0,0,0,0,4,4.0,5,4,4.0
70,9600,7,0.0,689.0,1378,7,360.0,0.0,2,161000,80,0,0,0,0,3,3.0,5,4,4.0
20,11100,4,0.0,0.0,930,6,308.0,0.0,1,84900,64,0,0,0,0,3,0.0,5,4,0.0
190,13587,5,0.0,988.0,988,5,264.0,1.0,1,119000,52,0,0,0,0,3,3.0,3,3,0.0
20,11447,8,674.0,1964.0,1964,7,892.0,1.0,2,370000,3,0,0,0,0,4,5.0,5,4,4.0
20,7242,7,0.0,1270.0,1270,6,524.0,0.0,2,175900,2,0,0,0,0,4,4.0,5,4,0.0
90,7018,5,0.0,0.0,2240,12,528.0,0.0,2,142953,30,0,0,0,0,3,0.0,3,3,0.0
120,9466,8,0.0,1494.0,1494,5,478.0,1.0,1,279700,13,0,0,0,0,4,4.0,5,4,4.0
20,8400,5,0.0,1179.0,1364,6,331.0,0.0,1,132000,49,0,0,0,0,3,2.0,4,3,4.0
60,11050,9,204.0,1440.0,2153,8,736.0,1.0,2,313000,9,1,0,0,0,4,5.0,5,5,5.0
50,11040,4,0.0,637.0,1336,7,570.0,0.0,1,108000,86,0,0,0,0,3,3.0,4,3,0.0
60,6931,7,92.0,746.0,1656,7,397.0,0.0,2,165400,5,0,0,0,0,4,4.0,5,4,4.0
60,12438,6,68.0,781.0,1499,6,473.0,0.0,2,187000,11,0,0,0,0,4,4.0,5,4,3.0
60,15138,8,506.0,1462.0,2794,9,810.0,1.0,2,403000,14,0,1,0,0,4,4.0,5,5,3.0
60,12046,6,298.0,848.0,2030,8,551.0,0.0,2,195000,31,0,0,0,0,3,3.0,3,4,3.0
80,9600,6,291.0,1218.0,1254,6,525.0,1.0,1,158500,46,1,0,0,0,3,3.0,3,3,4.0
60,11367,8,210.0,1065.0,1989,7,586.0,1.0,2,255000,4,0,0,0,0,4,4.0,5,4,4.0
20,26073,5,0.0,1898.0,1898,7,484.0,0.0,2,236500,52,0,0,0,0,3,3.0,5,3,3.0
20,7150,5,52.0,988.0,988,5,360.0,1.0,1,129250,41,1,0,0,0,3,3.0,3,3,0.0
20,15602,7,0.0,1501.0,1801,6,484.0,1.0,2,289000,51,0,0,0,0,3,3.0,3,3,3.0
90,10260,5,0.0,0.0,1872,8,484.0,0.0,2,100000,32,0,0,0,0,3,0.0,3,3,0.0
60,12728,8,256.0,1531.0,2439,7,560.0,1.0,2,275000,6,0,0,0,0,4,4.0,5,4,3.0
60,11690,8,192.0,850.0,1764,7,560.0,0.0,2,207000,9,0,0,0,0,4,4.0,5,4,3.0
20,9230,5,166.0,864.0,1200,6,884.0,1.0,1,146000,41,1,0,0,0,3,3.0,4,4,0.0
160,1890,6,380.0,494.0,1030,6,264.0,0.0,1,116000,34,0,0,0,0,3,3.0,5,3,0.0
60,9375,7,573.0,1057.0,2034,8,645.0,1.0,2,219500,12,0,0,0,0,3,4.0,5,4,0.0
120,3480,7,163.0,1405.0,1405,6,478.0,0.0,2,173000,6,0,0,1,0,4,4.0,5,4,3.0
20,17140,4,0.0,1134.0,1229,6,284.0,0.0,1,135000,53,0,0,0,0,3,3.0,5,3,0.0
60,8749,7,0.0,979.0,1932,7,610.0,1.0,2,213000,4,0,0,0,0,4,4.0,5,4,4.0
20,11375,6,0.0,967.0,1299,6,494.0,0.0,1,150000,53,0,0,0,0,3,3.0,3,4,3.0
120,3922,7,72.0,1258.0,1402,7,648.0,0.0,0,194201,1,0,0,0,0,4,5.0,5,4,4.0
120,3182,7,16.0,1346.0,1504,7,457.0,0.0,2,181000,4,0,0,0,0,4,4.0,5,4,4.0
20,9750,6,243.0,1442.0,1442,7,301.0,0.0,1,157900,49,0,0,0,0,3,3.0,4,3,0.0
60,13426,7,0.0,951.0,1779,7,586.0,1.0,2,217000,7,0,0,0,0,4,4.0,5,4,3.0
60,10574,8,0.0,1082.0,1953,9,1043.0,0.0,2,252000,4,0,0,0,0,4,4.0,5,4,4.0
60,8726,7,0.0,872.0,1909,8,529.0,0.0,2,197000,4,0,0,0,0,4,4.0,5,4,0.0
60,7984,7,200.0,868.0,1630,7,436.0,0.0,2,189500,5,0,0,0,0,4,4.0,5,4,4.0
50,8248,5,0.0,686.0,1250,7,280.0,0.0,1,116000,88,0,0,0,0,3,3.0,4,2,0.0
20,9790,6,451.0,1328.0,1328,6,528.0,1.0,1,143000,47,1,0,0,0,3,3.0,3,3,4.0
20,7200,5,0.0,876.0,988,6,276.0,0.0,1,119000,57,0,0,0,0,3,3.0,3,3,0.0
50,7200,6,0.0,854.0,1278,6,240.0,0.0,1,127500,54,0,0,0,0,3,3.0,2,3,0.0
60,8125,6,0.0,858.0,1716,7,615.0,0.0,2,200825,1,0,0,0,0,4,4.0,5,4,0.0
30,8088,2,0.0,498.0,498,3,216.0,0.0,1,35000,84,0,0,0,0,3,3.0,3,3,0.0
60,12511,7,168.0,1420.0,2840,8,1314.0,0.0,2,292500,30,0,0,0,0,4,4.0,5,4,4.0
160,1869,6,127.0,483.0,987,5,280.0,0.0,1,106000,38,0,0,0,0,3,3.0,3,3,0.0
30,9259,4,0.0,660.0,756,4,440.0,0.0,1,85000,83,0,0,0,0,3,2.0,3,3,0.0
20,16770,8,270.0,1712.0,1712,8,701.0,1.0,2,286500,7,1,0,1,0,4,5.0,5,4,4.0
120,4043,6,0.0,1069.0,1069,4,440.0,0.0,2,127500,33,0,0,0,0,3,4.0,3,3,2.0
20,9000,7,0.0,1335.0,1335,6,575.0,0.0,2,210400,1,0,0,0,0,4,4.0,5,4,0.0
120,12677,8,472.0,1518.0,1518,6,588.0,0.0,1,274000,5,1,0,1,0,5,5.0,5,5,4.0
60,12852,8,0.0,920.0,1780,6,612.0,1.0,2,264966,1,0,0,0,0,4,4.0,5,4,4.0
50,10320,4,0.0,771.0,1484,6,264.0,0.0,2,50000,97,0,0,0,0,2,3.0,2,3,0.0
50,10800,5,0.0,686.0,1652,7,416.0,1.0,2,139000,95,0,0,0,0,3,2.0,3,3,0.0
60,19522,7,272.0,1223.0,2503,7,564.0,1.0,2,300000,17,0,0,0,0,4,4.0,4,4,3.0
80,13860,8,0.0,1952.0,2704,9,538.0,1.0,2,345000,37,0,0,0,0,4,4.0,4,5,3.0
20,11927,8,519.0,1556.0,1592,7,484.0,0.0,2,228000,13,1,0,0,0,4,4.0,5,4,3.0
80,11950,7,0.0,384.0,1394,7,400.0,0.0,2,165500,4,0,0,0,0,4,4.0,5,4,3.0
70,9906,4,0.0,686.0,1328,8,210.0,0.0,1,107000,81,0,0,0,0,3,3.0,2,3,0.0
120,4923,8,0.0,1593.0,1593,5,682.0,1.0,1,286000,7,0,0,0,1,4,5.0,5,5,4.0
30,7879,4,0.0,720.0,720,4,0.0,0.0,1,34900,89,0,0,0,0,3,3.0,3,3,0.0
20,7800,5,0.0,912.0,912,5,288.0,0.0,1,115000,42,0,0,0,0,3,3.0,3,3,0.0
120,3196,8,40.0,1273.0,1456,7,400.0,0.0,2,215000,3,0,0,0,0,4,4.0,5,4,3.0
70,9928,7,0.0,672.0,1944,8,216.0,0.0,2,179900,94,0,0,0,0,3,3.0,2,3,0.0
120,6820,8,0.0,1488.0,1502,4,528.0,1.0,1,212000,25,0,0,0,1,4,4.0,3,4,0.0
60,13128,8,216.0,1074.0,2064,7,527.0,0.0,2,250000,1,0,0,0,0,4,4.0,5,4,4.0
50,6240,5,0.0,1042.0,1576,8,225.0,0.0,1,149000,78,0,0,0,0,3,3.0,5,3,4.0
60,8000,6,0.0,773.0,1658,8,431.0,1.0,2,188000,13,0,0,0,0,3,4.0,4,3,3.0
30,10410,3,0.0,713.0,713,5,371.0,0.0,1,99800,76,0,0,0,0,3,3.0,5,4,0.0
70,10800,7,0.0,718.0,2554,8,704.0,0.0,1,159500,117,0,0,0,0,3,3.0,5,3,0.0
80,13300,7,0.0,384.0,1374,7,400.0,1.0,2,184500,6,0,0,0,0,4,4.0,5,4,4.0
60,9588,8,270.0,1482.0,2574,10,868.0,0.0,2,276000,0,0,0,0,0,4,5.0,5,5,4.0
160,2308,6,0.0,804.0,1548,7,440.0,1.0,2,155000,31,0,0,0,0,3,4.0,3,4,3.0
20,13383,5,176.0,1188.0,1404,7,504.0,0.0,2,160000,40,1,0,0,0,3,3.0,5,3,1.0
60,9350,5,0.0,720.0,1440,7,480.0,0.0,1,157500,42,0,0,0,0,3,3.0,4,3,1.0
20,9892,8,0.0,1679.0,1803,6,482.0,1.0,2,285000,16,1,0,0,0,4,4.0,5,4,3.0
90,8777,5,0.0,1272.0,2200,9,0.0,2.0,2,145900,108,0,0,0,0,3,3.0,4,3,0.0
80,10541,7,0.0,672.0,2037,8,472.0,0.0,2,229000,12,0,0,0,0,4,4.0,5,4,3.0
20,5940,4,0.0,0.0,896,4,280.0,0.0,1,79000,62,0,0,0,0,3,0.0,3,3,0.0
50,10284,4,0.0,1151.0,1281,6,580.0,1.0,2,128500,82,0,0,0,0,3,3.0,5,3,0.0
60,9660,8,242.0,1044.0,1976,7,885.0,1.0,2,286000,8,0,1,0,0,4,4.0,5,4,5.0
60,10179,6,0.0,945.0,1608,7,470.0,0.0,2,189500,12,0,0,0,0,3,4.0,5,3,3.0
20,9533,5,140.0,0.0,1210,7,616.0,0.0,1,102900,56,1,0,0,0,3,0.0,3,3,0.0
50,5830,5,0.0,988.0,1612,7,363.0,0.0,1,128500,60,0,0,0,0,3,3.0,5,3,0.0
50,12099,5,0.0,1216.0,1728,7,371.0,1.0,1,156000,54,0,0,0,0,3,3.0,5,3,4.0
60,12665,8,245.0,1094.0,2482,9,642.0,0.0,2,281213,2,1,0,0,0,4,4.0,5,4,4.0
20,27650,7,0.0,585.0,2069,9,505.0,1.0,2,242000,48,0,0,0,0,3,4.0,5,4,4.0
20,17600,6,30.0,1478.0,1478,6,498.0,1.0,2,157500,49,0,0,0,0,3,3.0,5,3,4.0
60,7162,7,190.0,796.0,1724,8,616.0,0.0,2,196500,3,1,0,0,0,4,4.0,5,4,4.0
20,8685,7,0.0,1425.0,1425,5,591.0,1.0,2,193000,8,0,0,0,0,3,4.0,5,3,0.0
50,6240,5,0.0,672.0,1322,7,280.0,1.0,1,132000,68,0,0,0,0,3,3.0,5,3,0.0
70,6451,7,0.0,712.0,1428,7,576.0,1.0,1,139900,106,0,0,0,0,3,3.0,4,3,0.0
20,8760,6,220.0,1194.0,1194,6,312.0,1.0,1,148000,51,1,0,0,0,3,3.0,3,3,0.0
60,12568,8,246.0,895.0,1818,8,774.0,1.0,2,281500,0,1,0,1,0,4,5.0,5,5,4.0
60,13069,8,502.0,1706.0,2956,11,916.0,0.0,2,342000,3,0,0,1,0,4,4.0,5,5,5.0
80,11080,6,257.0,1128.0,1210,6,528.0,1.0,2,148000,31,0,0,0,0,3,3.0,3,3,0.0
50,10759,5,0.0,1001.0,1641,5,490.0,0.0,2,140000,36,0,0,0,0,3,4.0,3,3,4.0
20,8973,5,85.0,1008.0,1053,6,750.0,0.0,1,150000,48,0,0,0,0,3,3.0,3,5,0.0
60,10990,7,0.0,1064.0,2125,12,576.0,1.0,2,279500,12,0,1,0,0,4,5.0,5,4,3.0
180,3675,6,76.0,547.0,1072,5,525.0,1.0,1,140000,2,0,0,0,0,3,4.0,5,4,0.0
90,8385,6,0.0,1664.0,1664,10,616.0,0.0,2,145000,28,0,0,0,0,3,3.0,3,3,0.0
120,5858,7,0.0,1405.0,1337,5,511.0,1.0,2,184000,11,0,0,0,0,4,4.0,5,4,2.0
120,3880,8,0.0,1226.0,1226,4,484.0,1.0,1,206000,32,0,0,0,0,4,4.0,3,4,3.0
160,1504,4,0.0,546.0,1092,5,253.0,0.0,1,85500,35,0,0,0,0,3,3.0,3,3,0.0
70,11988,6,0.0,715.0,1660,6,240.0,0.0,1,188700,74,1,0,0,0,3,3.0,2,3,4.0
20,10928,6,101.0,1427.0,1671,7,484.0,0.0,2,200000,31,0,0,0,0,3,3.0,3,3,3.0
80,10778,7,0.0,1054.0,1061,4,462.0,1.0,1,162000,19,0,0,0,0,4,4.0,4,4,0.0
30,10200,5,0.0,672.0,672,4,240.0,0.0,1,108000,68,0,0,0,0,3,3.0,5,3,0.0
20,9373,5,161.0,1621.0,1621,7,478.0,1.0,2,213000,34,0,0,0,0,3,4.0,3,3,2.0
20,12085,8,328.0,1734.0,1734,7,928.0,1.0,2,318000,0,1,0,1,0,4,5.0,5,5,4.0
75,8100,5,0.0,849.0,2138,11,360.0,0.0,2,106000,111,1,0,0,0,3,3.0,3,3,0.0
70,19950,6,0.0,672.0,2009,8,795.0,0.0,2,235000,78,0,0,0,0,3,3.0,5,3,4.0
20,9320,4,0.0,950.0,1225,6,0.0,1.0,1,128950,51,0,0,0,0,3,3.0,2,3,0.0
20,10197,6,491.0,1362.0,1362,6,504.0,1.0,1,163000,47,0,0,0,0,3,3.0,3,3,3.0
50,8160,5,0.0,756.0,1134,7,240.0,1.0,1,126000,67,0,0,0,0,3,3.0,2,3,0.0
50,11426,7,0.0,1362.0,2082,6,484.0,0.0,2,200000,5,0,0,0,0,3,4.0,5,4,0.0
50,11344,5,180.0,874.0,1524,7,315.0,0.0,1,144000,49,0,0,0,0,3,3.0,3,3,0.0
90,8000,5,0.0,1800.0,1800,10,0.0,0.0,2,141000,46,0,0,0,0,3,3.0,5,3,0.0
60,11002,8,0.0,1389.0,2582,9,758.0,1.0,2,322500,9,0,1,0,0,4,4.0,5,4,3.0
20,12137,7,442.0,1649.0,1661,6,598.0,0.0,2,224900,12,0,0,0,0,3,4.0,5,4,0.0
70,21384,5,0.0,1324.0,1576,6,528.0,2.0,1,223500,86,0,0,0,0,3,3.0,5,4,3.0
20,8926,4,0.0,672.0,960,5,288.0,0.0,1,112000,53,0,0,0,0,3,3.0,5,3,0.0
60,8702,6,0.0,926.0,1604,7,470.0,0.0,2,187500,11,0,0,0,0,3,3.0,5,3,3.0
30,10020,1,0.0,683.0,904,4,0.0,1.0,0,61000,87,0,0,0,0,2,2.0,4,2,0.0
50,12354,6,0.0,684.0,1196,7,528.0,0.0,1,110000,89,0,0,0,0,3,3.0,4,4,0.0
30,4130,3,0.0,270.0,729,5,0.0,0.0,1,52000,73,0,0,0,0,4,3.0,4,3,0.0
120,6289,6,256.0,1362.0,1362,6,460.0,1.0,2,207000,2,0,0,1,0,4,4.0,5,4,4.0
70,8525,5,0.0,940.0,1964,7,0.0,0.0,1,130000,97,0,0,0,0,3,3.0,3,3,0.0
90,10791,4,0.0,0.0,1296,6,516.0,0.0,2,90000,39,0,0,0,0,3,0.0,3,3,0.0
60,10429,5,0.0,624.0,1287,6,440.0,0.0,1,130000,17,0,0,0,0,3,4.0,3,3,0.0
50,7438,5,0.0,504.0,1252,5,576.0,0.0,1,127000,98,0,0,0,0,3,2.0,4,3,0.0
20,11670,9,302.0,1905.0,1905,8,788.0,0.0,2,320000,1,1,0,0,0,5,5.0,5,5,4.0
30,10800,5,0.0,1120.0,1130,5,720.0,1.0,1,120000,86,1,0,0,0,3,3.0,5,3,4.0
60,11920,7,122.0,831.0,1659,8,484.0,0.0,2,181000,6,0,0,0,0,4,4.0,5,4,0.0
20,9450,4,0.0,894.0,894,5,400.0,0.0,1,110000,53,0,0,0,0,3,3.0,5,3,0.0
190,7627,4,0.0,600.0,1701,8,0.0,0.0,2,94550,89,0,0,0,0,2,2.0,4,2,0.0
30,5900,4,0.0,440.0,869,4,0.0,0.0,1,85500,83,0,0,0,0,3,4.0,3,2,0.0
85,9129,5,144.0,923.0,1008,4,678.0,1.0,1,153500,30,0,0,0,0,3,4.0,3,4,2.0
20,13680,3,0.0,0.0,1733,8,452.0,0.0,2,139600,54,1,0,0,0,3,0.0,5,3,4.0
20,9600,5,0.0,1568.0,1568,7,440.0,0.0,1,143000,42,1,0,0,0,3,3.0,3,3,0.0
50,14720,8,579.0,2033.0,3238,9,666.0,1.0,2,410000,15,1,1,0,0,4,4.0,5,4,5.0
60,8750,6,120.0,928.0,1772,7,492.0,1.0,2,200000,11,0,0,0,0,3,4.0,5,3,3.0
20,7130,5,0.0,864.0,864,5,312.0,0.0,1,130000,42,0,0,0,0,3,3.0,3,3,0.0
60,9350,6,0.0,747.0,1639,6,240.0,0.0,1,154400,63,1,0,0,0,3,3.0,5,4,4.0
60,8963,8,289.0,1142.0,2715,11,831.0,0.0,3,299800,32,1,0,0,0,5,3.0,5,4,3.0
50,9780,5,0.0,585.0,1112,6,226.0,1.0,2,63000,75,0,0,0,0,3,3.0,3,3,0.0
20,5805,5,0.0,1347.0,1347,6,551.0,1.0,1,143000,53,1,0,0,0,3,3.0,4,4,0.0
20,8243,5,56.0,964.0,964,5,784.0,0.0,1,137500,46,0,0,0,0,3,3.0,5,3,2.0
60,12227,6,424.0,1330.0,2872,11,619.0,1.0,2,272000,31,0,0,0,0,3,4.0,3,3,3.0
20,9248,6,106.0,1158.0,1167,6,400.0,1.0,2,173000,17,0,0,0,0,3,4.0,4,4,0.0
20,20270,7,0.0,1524.0,1524,7,478.0,1.0,2,245000,29,0,0,0,0,3,4.0,3,3,4.0
90,7200,5,180.0,936.0,936,4,672.0,1.0,1,140000,27,0,0,0,0,3,4.0,3,3,0.0
60,9965,7,220.0,1264.0,2696,10,792.0,1.0,2,383970,0,0,0,0,0,4,5.0,5,5,4.0
20,16012,4,60.0,954.0,1482,6,609.0,0.0,2,125000,52,1,0,0,0,3,3.0,5,3,4.0
85,8445,5,0.0,768.0,768,5,396.0,1.0,1,133000,37,0,0,0,0,3,4.0,3,3,0.0
20,9612,8,72.0,1468.0,1468,6,898.0,0.0,2,244600,1,0,0,0,0,4,4.0,5,4,4.0
20,10180,5,0.0,912.0,1044,5,372.0,0.0,1,139000,40,0,0,0,0,3,3.0,3,3,2.0
20,7584,5,88.0,1036.0,1036,5,312.0,0.0,1,112900,55,1,0,0,0,3,3.0,5,3,0.0
70,4800,5,0.0,680.0,1360,6,330.0,0.0,1,111000,98,0,0,0,0,3,3.0,2,3,0.0
20,11900,6,387.0,1392.0,1392,6,458.0,1.0,1,166000,51,0,0,0,0,3,3.0,3,3,4.0
60,7399,7,1600.0,975.0,1950,7,576.0,0.0,2,239000,10,1,0,0,0,4,4.0,5,4,3.0
90,8940,7,200.0,1344.0,1344,8,784.0,2.0,2,209200,11,0,0,0,0,3,4.0,5,3,0.0
20,12243,5,0.0,1484.0,1484,7,487.0,0.0,2,175000,36,0,0,0,0,3,4.0,4,3,3.0
20,12878,7,418.0,1760.0,1760,8,583.0,1.0,2,269500,6,1,0,1,0,4,4.0,5,4,4.0
60,12460,7,0.0,1037.0,2322,8,400.0,0.0,2,225000,9,0,0,0,0,4,4.0,5,3,3.0
120,6563,8,0.0,1742.0,1742,5,564.0,1.0,2,275000,21,0,0,0,1,4,4.0,3,4,3.0
50,9492,5,0.0,768.0,1376,6,240.0,1.0,1,105000,66,0,0,0,0,3,3.0,3,3,4.0
80,13400,5,1047.0,1024.0,1086,6,484.0,1.0,1,159950,40,0,0,0,0,3,3.0,3,3,4.0
50,10410,5,0.0,660.0,1656,8,180.0,0.0,2,135000,93,0,0,0,0,3,2.0,5,3,0.0
20,14333,8,0.0,2108.0,2122,7,938.0,1.0,2,345474,0,0,0,1,0,4,4.0,5,4,5.0
50,6000,5,0.0,1008.0,1522,7,0.0,0.0,2,102000,80,0,0,0,0,3,3.0,5,3,0.0
20,20693,7,652.0,1696.0,1696,7,625.0,0.0,2,198000,36,0,0,0,0,3,4.0,5,3,3.0
60,10800,8,100.0,1034.0,2078,8,836.0,1.0,2,339750,1,0,0,0,0,4,5.0,5,5,4.0
50,10800,5,0.0,796.0,1466,7,566.0,0.0,2,170000,70,0,0,0,0,3,2.0,4,4,3.0
20,7200,5,0.0,876.0,876,5,576.0,0.0,1,94000,57,0,0,0,0,3,2.0,3,3,3.0
60,8581,7,0.0,851.0,1737,7,578.0,0.0,2,203160,0,0,0,0,0,4,4.0,5,4,0.0
20,10625,7,0.0,1652.0,1662,8,711.0,1.0,2,291000,3,0,0,0,0,4,4.0,5,5,4.0
60,8068,6,0.0,1010.0,2267,8,390.0,0.0,2,200000,7,0,0,0,0,4,4.0,5,4,3.0
90,8917,5,0.0,1584.0,1584,8,506.0,0.0,2,119000,39,0,0,0,0,3,3.0,3,3,0.0
20,5000,1,0.0,0.0,334,2,0.0,0.0,1,39300,61,0,0,0,0,2,0.0,2,2,0.0
30,3636,4,0.0,796.0,796,5,0.0,0.0,1,55000,86,0,0,0,0,3,3.0,2,3,0.0
60,7500,7,0.0,952.0,1812,7,469.0,0.0,2,205000,6,0,0,0,0,4,4.0,5,3,3.0
160,1680,6,504.0,525.0,1092,6,264.0,0.0,1,108000,34,0,0,0,0,3,3.0,4,3,0.0
90,25000,5,0.0,1632.0,1632,8,576.0,0.0,2,143000,40,0,0,0,0,3,3.0,3,3,0.0
75,15863,7,0.0,824.0,3082,12,672.0,1.0,2,197000,89,0,0,0,0,3,3.0,5,3,3.0
60,8125,7,0.0,813.0,1665,7,562.0,0.0,2,205950,1,0,0,0,0,4,4.0,5,4,0.0
60,11700,6,365.0,702.0,1743,7,539.0,0.0,1,175000,39,0,0,0,0,4,3.0,4,3,4.0
60,8010,8,0.0,1054.0,2048,8,552.0,1.0,2,301000,4,1,0,0,0,4,5.0,5,4,4.0
