MS SubClass,Lot Area,Overall Qual,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Fireplaces,Garage Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Pool Area,SalePrice,Overall Cond,Lot Frontage,Bsmt Unf SF,years_remod,years_to_sell,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Gtl,Land Slope_Mod,Land Slope_Sev,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Exter Qual Ord,Exter Cond Ord,Bsmt Qual Ord,Bsmt Cond Ord,Heating QC Ord,Kitchen Qual Ord,Fireplace Qu Ord,Garage Qual Ord,PorchArea
60,10984,7,0.0,945.0,1809,8,0,638.0,0.0,2,1,3,1,0,209700,5,91.0,945.0,-1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,54
20,14082,8,945.0,2220.0,2234,7,1,724.0,1.0,1,1,1,1,0,441929,5,85.0,662.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,5.0,4.0,5,4,4.0,3.0,80
60,8480,6,120.0,886.0,1680,7,0,474.0,0.0,2,1,3,1,0,163000,5,50.0,284.0,-1,15,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,96
60,12205,6,157.0,832.0,2087,9,0,444.0,0.0,2,1,5,1,0,187500,8,0.0,264.0,-41,41,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,2.0,4,4,0.0,3.0,168
20,15750,8,260.0,1462.0,1513,5,1,521.0,1.0,2,0,2,1,0,220000,5,90.0,216.0,-1,10,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,34
20,8050,5,0.0,949.0,1107,5,0,308.0,1.0,1,0,3,1,0,127000,6,70.0,437.0,-26,40,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,4,0.0,3.0,64
20,7200,5,0.0,0.0,827,5,1,392.0,0.0,1,0,2,1,0,107500,7,60.0,0.0,-52,55,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,5,3,1.0,3.0,0
75,6300,6,0.0,742.0,1484,9,1,0.0,0.0,2,0,3,1,0,128000,6,35.0,742.0,-87,94,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,4.0,0.0,425
30,5232,5,0.0,680.0,764,4,0,504.0,0.0,1,0,2,1,0,73000,5,30.0,680.0,-79,83,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2.0,3.0,4,3,0.0,3.0,0
20,11846,9,562.0,1792.0,1792,6,1,874.0,1.0,2,0,2,1,0,374000,5,72.0,225.0,-1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,5,4.0,3.0,49
60,16900,8,1110.0,1479.0,2649,10,1,746.0,1.0,2,1,4,1,0,421250,5,130.0,404.0,-1,7,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,4,3.0,3.0,60
60,9636,6,0.0,808.0,1593,7,1,389.0,0.0,2,1,3,1,0,178000,5,0.0,808.0,-1,17,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,4,3,3.0,3.0,40
85,10012,4,0.0,1138.0,1181,6,0,588.0,1.0,2,0,3,1,0,137500,5,90.0,38.0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,3,3,0.0,3.0,180
20,14303,8,554.0,1986.0,1987,7,1,691.0,1.0,2,0,2,1,0,301500,5,91.0,672.0,0,14,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,36
70,5707,6,0.0,583.0,1242,6,1,180.0,0.0,1,1,3,1,0,105000,6,43.0,583.0,-15,74,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3.0,3.0,4,3,4.0,2.0,96
20,9360,6,203.0,976.0,976,4,1,504.0,1.0,1,0,2,1,0,157500,7,78.0,216.0,-36,38,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,4,2.0,3.0,0
50,5680,5,0.0,969.0,1214,6,0,216.0,0.0,1,0,2,1,0,117000,3,40.0,969.0,-49,106,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,77
20,7000,5,0.0,864.0,864,5,0,336.0,0.0,1,0,3,1,0,105000,6,70.0,396.0,0,44,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,0.0,3.0,0
50,10480,6,0.0,1064.0,1639,6,0,240.0,0.0,1,0,3,1,0,115000,5,51.0,1064.0,-14,72,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3.0,3.0,5,3,0.0,3.0,0
20,11578,9,302.0,1736.0,1736,7,1,834.0,0.0,2,0,3,1,0,360000,5,95.0,1736.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,90
90,7018,5,0.0,0.0,1535,8,0,400.0,0.0,2,0,4,2,0,118858,5,64.0,0.0,0,30,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.0,0.0,3,3,0.0,3.0,0
60,9130,6,252.0,800.0,1632,7,0,484.0,0.0,1,1,4,1,0,173000,8,0.0,336.0,-34,42,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,4,0.0,3.0,40
30,10800,3,0.0,630.0,725,4,0,320.0,0.0,1,1,1,1,0,78500,5,60.0,630.0,-108,119,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,30
60,8244,7,0.0,840.0,1720,7,1,440.0,0.0,2,1,3,1,0,183500,5,62.0,840.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,48
20,6000,4,0.0,936.0,936,4,0,576.0,0.0,1,0,2,1,0,93000,4,60.0,936.0,0,56,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2.0,3.0,3,3,0.0,3.0,144
120,3621,8,72.0,1406.0,1589,7,1,630.0,1.0,2,0,2,1,0,226500,5,0.0,322.0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,20
60,7837,6,0.0,799.0,1571,7,1,380.0,0.0,2,1,3,1,0,178000,7,59.0,799.0,-1,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,4,3,3.0,3.0,40
20,10665,7,167.0,1453.0,1479,7,0,558.0,1.0,2,0,3,1,0,226000,5,72.0,440.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,29
60,10457,5,178.0,784.0,1632,7,1,898.0,0.0,1,1,4,1,0,173000,7,70.0,0.0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3.0,3.0,5,3,3.0,3.0,541
20,8281,5,0.0,864.0,864,5,1,360.0,0.0,1,0,3,1,0,62383,5,60.0,0.0,0,44,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,4,3,1.0,3.0,236
60,14948,9,268.0,1452.0,2713,11,1,858.0,1.0,2,1,3,1,0,446261,5,67.0,122.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,66
70,7000,7,0.0,624.0,1479,6,2,312.0,1.0,1,0,3,1,0,160000,8,43.0,200.0,-71,80,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3.0,3.0,5,4,4.0,3.0,56
120,3940,7,24.0,1393.0,1576,7,1,668.0,1.0,2,0,2,1,0,219990,5,0.0,306.0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,20
20,9382,7,125.0,1468.0,1479,6,0,577.0,0.0,2,0,3,1,0,191000,5,93.0,1468.0,-1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,25
40,6854,5,0.0,756.0,1060,6,1,308.0,1.0,1,0,1,1,0,136500,7,55.0,212.0,-69,82,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,3.0,3,3,4.0,2.0,215
30,11515,4,0.0,0.0,943,5,0,308.0,0.0,1,0,3,1,0,80000,5,0.0,0.0,-36,49,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,3,4,0.0,3.0,60
50,13837,7,178.0,1204.0,2183,9,0,786.0,0.0,2,1,4,1,0,229000,5,0.0,0.0,0,18,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4.0,4.0,4,4,0.0,3.0,0
60,9938,7,246.0,1050.0,1949,8,1,574.0,1.0,2,1,3,1,0,236000,5,80.0,300.0,-1,17,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,90
20,12633,10,242.0,1824.0,1824,8,1,932.0,0.0,2,0,3,1,0,392000,5,85.0,1824.0,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,5.0,3.0,5,5,4.0,3.0,144
70,6876,6,0.0,720.0,1930,8,0,316.0,1.0,2,0,4,1,0,149000,5,57.0,198.0,-23,82,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,2.0,2,3,0.0,3.0,213
160,3951,10,0.0,970.0,2393,7,1,846.0,1.0,2,1,2,1,0,345000,5,36.0,0.0,-1,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,4.0,3.0,5,5,3.0,3.0,184
70,9856,5,0.0,716.0,2014,8,0,624.0,0.0,2,0,5,1,0,169000,8,62.0,716.0,-105,106,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2.0,3.0,5,3,0.0,3.0,239
20,17808,4,0.0,484.0,1242,4,0,336.0,0.0,1,0,2,1,0,109900,5,84.0,484.0,-4,61,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
60,9627,7,94.0,996.0,2000,9,1,650.0,0.0,2,1,3,1,0,188000,5,74.0,238.0,-1,13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,3,3.0,3.0,48
50,6000,6,0.0,780.0,1412,6,1,280.0,0.0,1,0,4,1,0,132500,6,50.0,780.0,-11,70,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3.0,3.0,5,3,4.0,3.0,0
20,9757,5,0.0,990.0,990,5,0,440.0,1.0,1,0,3,1,0,143000,7,65.0,235.0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,3.0,5,3,0.0,3.0,92
20,9280,5,0.0,1342.0,1342,7,0,256.0,1.0,1,0,4,1,0,125000,6,58.0,785.0,0,56,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.0,3.0,5,3,0.0,3.0,0
20,14780,9,568.0,1868.0,1868,7,1,1085.0,1.0,2,0,2,1,0,415000,5,120.0,363.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,212
70,7740,4,0.0,622.0,1363,6,0,528.0,0.0,1,0,3,1,0,125500,7,60.0,622.0,-40,100,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2.0,3.0,4,3,0.0,3.0,168
20,9600,6,183.0,1240.0,1632,6,1,338.0,1.0,2,0,3,1,0,139000,6,80.0,0.0,-30,51,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,4.0,3.0,0
60,13478,10,420.0,1722.0,2296,10,1,842.0,1.0,2,1,3,1,0,451950,5,97.0,384.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,274
90,10926,5,74.0,1678.0,1678,10,0,0.0,0.0,2,0,6,2,0,119900,5,65.0,1678.0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,0.0,0
20,6853,8,136.0,1267.0,1296,6,0,471.0,1.0,2,0,2,1,0,220000,5,0.0,262.0,-1,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5.0,3.0,5,4,0.0,3.0,25
20,10667,6,302.0,1587.0,1587,7,1,525.0,0.0,2,0,3,1,0,167300,6,85.0,749.0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,44
50,8212,5,0.0,720.0,1298,6,2,256.0,0.0,1,0,3,1,0,122000,6,45.0,94.0,-9,68,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,4.0,3.0,0
90,9100,5,336.0,1728.0,1728,10,0,504.0,1.0,2,0,6,2,0,125000,5,70.0,396.0,0,43,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
20,6000,5,0.0,928.0,928,5,0,288.0,0.0,1,0,3,1,0,112500,6,50.0,620.0,0,51,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,0.0,3.0,0
60,9316,7,0.0,879.0,1795,7,0,578.0,0.0,2,1,3,1,0,191000,5,78.0,879.0,-1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,111
20,9464,6,135.0,1080.0,1080,5,0,288.0,0.0,1,0,3,1,0,136000,7,75.0,510.0,0,50,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,3.0,4,3,0.0,3.0,130
60,10400,7,0.0,866.0,1779,6,0,546.0,0.0,2,1,3,1,0,197900,5,80.0,866.0,0,11,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,4,0.0,3.0,36
